stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,level_id,platform_code
"at:49:133:0:1","Wien Bettelheimstraße","48.27897224","16.49272726","0100","","","Level 0","25"
"at:49:133:0:2","Wien Bettelheimstraße","48.27879289","16.49275421","0100","","","Level 0","25"
"at:49:133:0:3","Wien Bettelheimstraße","48.27955812","16.49199064","0100","","","Level 0","511"
"at:49:133:0:4","Wien Bettelheimstraße","48.27931899","16.49216132","0100","","","Level 0","511"
"at:49:1330:0:1","Wien Strandbad Stadlau","48.21448522","16.45646227","0100","","","Level 0","92"
"at:49:1330:0:2","Wien Strandbad Stadlau","48.21434755","16.45621074","0100","","","Level 0","92"
"at:49:1331:0:1","Wien Maria-Jacobi-Gasse","48.18707458","16.40745917","0100","","","Level 0","80"
"at:49:1331:0:2","Wien Maria-Jacobi-Gasse","48.18716441","16.40762087","0100","","","Level 0","80"
"at:49:1332:0:1","Wien Stranzenberggasse","48.17274072","16.29843064","0100","","","Level 0","58"
"at:49:1332:0:3","Wien Stranzenberggasse","48.17254303","16.29788267","0100","","","Level 0","58"
"at:49:1333:0:2","Wien Strebersdorf","48.28618160","16.38138108","0108","","Pat:49:1333","Level 0","32"
"at:49:1333:0:3","Wien Strebersdorf","48.28616964","16.38072531","0108","","Pat:49:1333","Level 0","34"
"at:49:1333:1","S3-Nord","48.28606205","16.38117446","","","Pat:49:1333","Level 0",""
"at:49:1333:4","Unterführung","48.28593054","16.38117446","","3","Pat:49:1333","Level -1",""
"at:49:1333:5","S3-Süd","48.28600825","16.38103972","","","Pat:49:1333","Level 0",""
"at:49:1334:0:1","Wien Sängergasse","48.15285357","16.46942496","0100","","","Level 0","73"
"at:49:1335:0:1","Wien Strebersdorfer Platz","48.29542793","16.38871133","0100","","","Level 0","32"
"at:49:1335:0:2","Wien Strebersdorfer Platz","48.29541000","16.38885506","0100","","","Level 0","32"
"at:49:1335:0:3","Wien Strebersdorfer Platz","48.29549964","16.38924134","0100","","","Level 0","510"
"at:49:1336:0:1","Wien Strehlgasse","48.24658336","16.31462727","0100","","","Level 0","35"
"at:49:1336:0:2","Wien Strehlgasse","48.24642783","16.31465422","0100","","","Level 0","35"
"at:49:1337:0:1","Wien Stadlauer Friedhof","48.21978244","16.45841161","0100","","","Level 0","92"
"at:49:1337:0:2","Wien Stadlauer Friedhof","48.21988419","16.45836670","0100","","","Level 0","92"
"at:49:1339:0:1","Wien Neu Marx","48.18702068","16.40361438","0100","","","Level 0","80"
"at:49:134:0:1","Wien Bernoullistraße","48.24016415","16.43696883","0100","","","Level 0","26"
"at:49:1340:0:1","Wien Strozzigasse","48.20642162","16.34969750","0100","","","Level 0","46"
"at:49:1340:0:3","Wien Strozzigasse","48.20645754","16.34876325","0100","","","Level 0","46"
"at:49:1340:0:4","Wien Strozzigasse","48.20666109","16.34926631","0100","","","Level 0","13"
"at:49:1341:0:1","Wien Johann-Kutschera-Gasse","48.22504321","16.49677866","0100","","","Level 0","84"
"at:49:1341:0:2","Wien Johann-Kutschera-Gasse","48.22491753","16.49677866","0100","","","Level 0","84"
"at:49:1342:0:1","Wien Sulzengasse","48.14490015","16.37450897","0100","","","Level 0","67"
"at:49:1342:0:2","Wien Sulzengasse","48.14465440","16.37517372","0100","","","Level 0","67"
"at:49:1343:0:1","Wien Sulzwiese","48.27749558","16.32023276","0100","","","Level 0","38"
"at:49:1343:0:2","Wien Sulzwiese","48.27714882","16.31974767","0100","","","Level 0","38"
"at:49:1344:0:1","Wien Swatoschgasse","48.16586887","16.41072005","0100","","","Level 0","15"
"at:49:1344:0:2","Wien Swatoschgasse","48.16586887","16.41056734","0100","","","Level 0","15"
"at:49:1345:0:1","Wien Hannah-Arendt-Platz","48.22474398","16.50170143","0100","","","Level 0","84"
"at:49:1345:0:2","Wien Hannah-Arendt-Platz","48.22466618","16.50131515","0100","","","Level 0","84"
"at:49:1346:0:1","Wien Quartier Belvedere","48.18770942","16.38008750","0100","","Pat:49:1346","Level 0","18"
"at:49:1346:0:4","Wien Quartier Belvedere","48.18774535","16.38146193","0100","","Pat:49:1346","Level 0","D-H"
"at:49:1346:0:6","Wien Quartier Belvedere","48.18778727","16.38003360","0100","","Pat:49:1346","Level 0","18"
"at:49:1346:0:8","Wien Quartier Belvedere","48.18752376","16.38141701","0100","","Pat:49:1346","Level 0","D-R"
"at:49:1346:1","21-22","48.18804480","16.38212668","","","Pat:49:1346","Level -2",""
"at:49:1346:19","13A-69A","48.18793700","16.38147091","","","Pat:49:1346","Level 0",""
"at:49:1346:4","13A","48.18731414","16.38205481","","","Pat:49:1346","Level 0",""
"at:49:1346:8","Zu S-Bahn","48.18802683","16.38172244","","2","Pat:49:1346","Level 0",""
"at:49:1349:0:11","Wien Südtiroler Pl. - Hbf.","48.18710452","16.37331421","0100","","Pat:49:1349","Level -3","2"
"at:49:1349:0:14","Wien Hauptbahnhof","48.18612231","16.37471558","0100","","Pat:49:1349","Level 0","E"
"at:49:1349:0:15","Wien Hauptbahnhof","48.18535569","16.37488626","0100","","Pat:49:1349","Level 0","K1"
"at:49:1349:0:16","Wien Hauptbahnhof","48.18534371","16.37473354","0100","","Pat:49:1349","Level 0","L1"
"at:49:1349:0:17","Wien Hauptbahnhof","48.18599054","16.37388014","0100","","Pat:49:1349","Level -1","H"
"at:49:1349:0:2","Wien Hauptbahnhof","48.18606241","16.37476049","0100","","Pat:49:1349","Level 0","F"
"at:49:1349:0:20","Wien Hauptbahnhof","48.18499633","16.37443710","0100","","Pat:49:1349","Level 0","N2"
"at:49:1349:0:23","Wien Hauptbahnhof","48.18530777","16.37414066","0100","","Pat:49:1349","Level 0","P1"
"at:49:1349:0:24","Wien Hauptbahnhof","48.18518799","16.37372743","0100","","Pat:49:1349","Level 0","Q"
"at:49:1349:0:26","Wien Hauptbahnhof","48.18608038","16.37552406","0100","","Pat:49:1349","Level 0","G"
"at:49:1349:0:3","Wien Südtiroler Pl. - Hbf.","48.18712848","16.37358370","0100","","Pat:49:1349","Level -3","1"
"at:49:1349:0:30","Wien Hauptbahnhof","48.18586477","16.37490422","0100","","Pat:49:1349","Level 0","G"
"at:49:1349:0:5","Wien Hauptbahnhof","48.18518799","16.37357472","0100","","Pat:49:1349","Level 0","R"
"at:49:1349:0:6","Wien Hauptbahnhof","48.18593065","16.37392506","0100","","Pat:49:1349","Level -1","J"
"at:49:1349:1","S-Nord","48.18592466","16.37503897","","","Pat:49:1349","Level -1",""
"at:49:1349:10","Laxenburger Str.","48.18558328","16.37319742","","2","Pat:49:1349","Level 0",""
"at:49:1349:11","O, 69A","48.18602049","16.37484134","","2","Pat:49:1349","Level 0",""
"at:49:1349:12","G.-Fröhl.-Sand.-G","48.18671523","16.37679069","","2","Pat:49:1349","Level 0",""
"at:49:1349:13","Wiedner Gürtel","48.18575098","16.37407777","","2","Pat:49:1349","Level 0",""
"at:49:1349:14","ZG Passage S-Bahn","48.18589472","16.37430235","","3","Pat:49:1349","Level -2",""
"at:49:1349:16","Graf-Starhemb.-G.","48.18641578","16.37314353","","2","Pat:49:1349","Level 0",""
"at:49:1349:17","Südtiroler Platz","48.18654155","16.37401489","","2","Pat:49:1349","Level 0",""
"at:49:1349:18","ZG Mitte","48.18634391","16.37370946","","3","Pat:49:1349","Level -1",""
"at:49:1349:19","Kolschitzkygasse","48.18803282","16.37292793","","2","Pat:49:1349","Level 0",""
"at:49:1349:20","Weyringergasse","48.18806876","16.37328726","","2","Pat:49:1349","Level 0",""
"at:49:1349:21","ZG Nord","48.18797293","16.37320641","","3","Pat:49:1349","Level -1",""
"at:49:1349:22","ZG Passage U-Bahn","48.18658347","16.37365557","","3","Pat:49:1349","Level -2",""
"at:49:1349:23","ZG KH Nord","48.18558927","16.37670085","","3","Pat:49:1349","Level 0",""
"at:49:1349:24","Sonnwendgasse","48.18461301","16.37641339","","2","Pat:49:1349","Level 0",""
"at:49:1349:25","Bstg. 3/4","48.18534371","16.37785968","","","Pat:49:1349","Level 1",""
"at:49:1349:26","Bstg. 5/6","48.18518799","16.37778782","","","Pat:49:1349","Level 1",""
"at:49:1349:27","Bstg. 7/8","48.18499633","16.37772493","","","Pat:49:1349","Level 1",""
"at:49:1349:28","Bstg. 9/10","48.18479269","16.37764409","","","Pat:49:1349","Level 1",""
"at:49:1349:29","Bstg. 11/12","48.18457707","16.37755425","","","Pat:49:1349","Level 1",""
"at:49:1349:30","ZG KH Süd","48.18485258","16.37644034","","3","Pat:49:1349","Level 0",""
"at:49:1349:31","Canettistraße","48.18563119","16.37762612","","2","Pat:49:1349","Level 0",""
"at:49:1349:32","Karl-Popper-Str.","48.18461900","16.38048276","","2","Pat:49:1349","Level 0",""
"at:49:1349:33","Haupteingang","48.18584680","16.37587440","","2","Pat:49:1349","Level 0",""
"at:49:1349:34","Busterminal West","48.18526585","16.37236199","","","Pat:49:1349","Level 0",""
"at:49:1349:5","13A","48.18808073","16.37296386","","","Pat:49:1349","Level 0",""
"at:49:1349:9","S-Süd","48.18600252","16.37494016","","","Pat:49:1349","Level -1",""
"at:49:135:0:2","Wien Döblinger Hauptstraße/Gatterburggasse","48.23867439","16.35458433","0100","","","Level 0","37"
"at:49:135:0:4","Wien Döblinger Hauptstraße/Gatterburggasse","48.23909320","16.35464721","0100","","","Level 0","37"
"at:49:1351:0:1","Wien Michael-Neumann-Gasse","48.24656542","16.36693617","0100","","","Level 0","5"
"at:49:1351:0:2","Wien Michael-Neumann-Gasse","48.24706193","16.36742126","0100","","","Level 0","5"
"at:49:1352:0:1","Wien Südwestfriedhof 1. Tor","48.16215997","16.30334443","0100","","","Level 0","63"
"at:49:1352:0:2","Wien Südwestfriedhof 1. Tor","48.16174652","16.30338036","0100","","","Level 0","63"
"at:49:1353:0:1","Wien Südwestfriedhof 2. & 8. Tor","48.16113533","16.30300307","0100","","","Level 0","63"
"at:49:1353:0:2","Wien Südwestfriedhof 2. & 8. Tor","48.16062001","16.30285036","0100","","","Level 0","63"
"at:49:1357:0:2","Wien Süßenbrunn","48.28506380","16.48472327","0117","","Pat:49:1357","Level 0","511"
"at:49:1357:1","G12","48.28526703","16.48442682","","","Pat:49:1357","Level 0",""
"at:49:1357:3","ZG","48.28529094","16.48423818","","3","Pat:49:1357","Level -1",""
"at:49:1357:4","G34","48.28539256","16.48438191","","","Pat:49:1357","Level 0",""
"at:49:1358:0:1","Wien Hauptbahnhof Süd","48.18454114","16.37566779","0100","","","Level 0","69"
"at:49:1358:0:2","Wien Hauptbahnhof Süd","48.18434349","16.37697933","0100","","","Level 0","VAL"
"at:49:1359:0:1","Wien Süßenbrunner Platz","48.27730426","16.49593424","0117","","","Level 0","25"
"at:49:1359:0:2","Wien Süßenbrunner Platz","48.27756134","16.49589831","0117","","","Level 0","520"
"at:49:136:0:2","Wien Laxenburger Straße/Gudrunstraße","48.17840167","16.37206555","0100","","","Level 0","14"
"at:49:136:0:3","Wien Laxenburger Straße/Gudrunstraße","48.17889884","16.37390709","0100","","","Level 0","66"
"at:49:136:0:4","Wien Laxenburger Straße/Gudrunstraße","48.17797637","16.37368252","0100","","","Level 0","O-R"
"at:49:136:0:6","Wien Laxenburger Straße/Gudrunstraße","48.17868919","16.37360167","0100","","","Level 0","66"
"at:49:136:0:7","Wien Laxenburger Straße/Gudrunstraße","48.17869518","16.37381726","0100","","","Level 0","O-H"
"at:49:136:0:8","Wien Laxenburger Straße/Gudrunstraße","48.17852746","16.37211945","0100","","","Level 0","14"
"at:49:1360:0:1","Wien Hirschstetten, Süßenbrunner Straße","48.23640079","16.46213064","0100","","","Level 0","22"
"at:49:1360:0:2","Wien Hirschstetten, Süßenbrunner Straße","48.23628710","16.46249895","0100","","","Level 0","86"
"at:49:1360:0:3","Wien Hirschstetten, Süßenbrunner Straße","48.23677175","16.46169945","0100","","","Level 0","22"
"at:49:1360:0:4","Wien Hirschstetten, Süßenbrunner Straße","48.23627514","16.46272353","0100","","","Level 0","86"
"at:49:1360:0:5","Wien Hirschstetten, Süßenbrunner Straße","48.23522206","16.46328946","0100","","","Level 0","95"
"at:49:1361:0:1","Wien Taglieberstraße","48.15003675","16.28435404","0100","","","Level 0","60"
"at:49:1361:0:2","Wien Taglieberstraße","48.14995284","16.28428218","0100","","","Level 0","60"
"at:49:1362:0:2","Wien Talpagasse","48.13225725","16.30961467","0100","","","Level 0","64"
"at:49:1363:0:1","Wien Gertrude-Fröhlich-Sandner-Straße","48.18586477","16.37787765","0100","","","Level 0","69"
"at:49:1364:0:1","Wien Tamariskengasse","48.21643059","16.46512203","0100","","","Level 0","92"
"at:49:1364:0:2","Wien Tamariskengasse","48.21653235","16.46515796","0100","","","Level 0","92"
"at:49:1365:0:1","Wien Tandelmarktgasse","48.21708303","16.37748239","0100","","","Level 0","5"
"at:49:1365:0:2","Wien Tandelmarktgasse","48.21722069","16.37770697","0100","","","Level 0","5"
"at:49:1366:0:1","Wien Taubstummengasse","48.19379987","16.37032282","0100","","Pat:49:1366","Level -2","2"
"at:49:1366:0:2","Wien Taubstummengasse","48.19491966","16.36980179","0100","","Pat:49:1366","Level 0","66"
"at:49:1366:0:3","Wien Taubstummengasse","48.19478194","16.36964010","0100","","Pat:49:1366","Level 0","66"
"at:49:1366:0:4","Wien Taubstummengasse","48.19380586","16.37040366","0100","","Pat:49:1366","Level -2","1"
"at:49:1366:3","Taubstummengasse","48.19472205","16.37007129","","2","Pat:49:1366","Level 0",""
"at:49:1366:4","Floragasse","48.19448253","16.36989162","","2","Pat:49:1366","Level 0",""
"at:49:1366:5","Mayerhofgasse","48.19291958","16.37039468","","2","Pat:49:1366","Level 0",""
"at:49:1366:6","ZG Nord","48.19451247","16.37001739","","3","Pat:49:1366","Level -1",""
"at:49:1366:7","ZG Süd","48.19341063","16.37049350","","3","Pat:49:1366","Level -1",""
"at:49:1366:8","Lift","48.19374597","16.37039468","","2","Pat:49:1366","Level 0",""
"at:49:1368:0:2","Wien Teiläckergasse","48.23337913","16.53870303","0100","","","Level 0","99"
"at:49:1369:0:1","Wien Teinfaltstraße","48.21177355","16.36473529","0100","","","Level 0","1"
"at:49:137:0:1","Wien Bezirksamt Margareten","48.19035050","16.35511434","0100","","","Level 0","12"
"at:49:1370:0:1","Wien Tenschertstraße","48.14085404","16.35234753","0100","","","Level 0","17"
"at:49:1370:0:2","Wien Tenschertstraße","48.14089600","16.35250922","0100","","","Level 0","17"
"at:49:1371:0:2","Wien Tesarekplatz","48.15503500","16.35061378","0100","","","Level 0","11"
"at:49:1371:0:3","Wien Tesarekplatz","48.15568222","16.35072158","0100","","","Level 0","11"
"at:49:1372:0:11","Wien Thaliastraße","48.20852894","16.33856737","0100","","Pat:49:1372","Level 0","46"
"at:49:1372:0:12","Wien Thaliastraße","48.20845111","16.33793855","0100","","Pat:49:1372","Level 0","8"
"at:49:1372:0:2","Wien Thaliastraße","48.20779857","16.33793855","0100","","Pat:49:1372","Level 1","2"
"at:49:1372:0:5","Wien Thaliastraße","48.20861275","16.33845957","0100","","Pat:49:1372","Level 0","46"
"at:49:1372:0:7","Wien Thaliastraße","48.20868459","16.33904348","0100","","Pat:49:1372","Level 0","8"
"at:49:1372:0:9","Wien Thaliastraße","48.20776265","16.33804635","0100","","Pat:49:1372","Level 1","1"
"at:49:1372:10","Neustiftgasse","48.20714003","16.33769600","","2","Pat:49:1372","Level 0",""
"at:49:1372:4","Lerchenfelderstr.","48.20838526","16.33846856","","2","Pat:49:1372","Level 0",""
"at:49:1372:5","Koppstraße","48.20719392","16.33748939","","2","Pat:49:1372","Level 0",""
"at:49:1372:6","B+R","48.20825355","16.33801940","","3","Pat:49:1372","Level 0",""
"at:49:1372:7","Straßenbahn 5","48.20844512","16.33925907","","","Pat:49:1372","Level 0",""
"at:49:1372:9","Thaliastraße","48.20842717","16.33830686","","2","Pat:49:1372","Level 0",""
"at:49:1373:0:1","Wien Tanbruckgasse","48.17713175","16.32872184","0100","","","Level 0","9"
"at:49:1373:0:2","Wien Tanbruckgasse","48.17813211","16.32965608","0100","","","Level 0","9"
"at:49:1374:0:1","Wien Feßtgasse","48.21051045","16.32608977","0100","","","Level 0","46"
"at:49:1374:0:4","Wien Feßtgasse","48.21019916","16.32511959","0100","","","Level 0","9"
"at:49:1374:0:5","Wien Feßtgasse","48.21070201","16.32427517","0100","","","Level 0","46"
"at:49:1374:0:8","Wien Feßtgasse","48.21087562","16.32518247","0100","","","Level 0","9"
"at:49:1375:0:1","Wien Theater in der Josefstadt","48.20927127","16.35068564","0100","","","Level 0","13"
"at:49:1376:0:1","Wien Theergasse","48.17499319","16.32279295","0100","","","Level 0","8"
"at:49:1376:0:2","Wien Theergasse","48.17487338","16.32273906","0100","","","Level 0","8"
"at:49:1377:0:1","Wien Theodor-Sickel-Gasse","48.16033837","16.39226866","0100","","","Level 0","68"
"at:49:1377:0:2","Wien Theodor-Sickel-Gasse","48.16032040","16.39241239","0100","","","Level 0","68"
"at:49:1378:0:1","Wien Agrarweg","48.24978369","16.52530017","0100","","","Level 0","24"
"at:49:1378:0:2","Wien Agrarweg","48.24982557","16.52572238","0100","","","Level 0","24"
"at:49:138:0:1","Wien Bibernellweg","48.24740291","16.47931541","0100","","","Level 0","85"
"at:49:1380:0:1","Wien Thujagasse","48.25291205","16.53410366","0100","","","Level 0","89"
"at:49:1380:0:2","Wien Thujagasse","48.25404850","16.53443604","0100","","","Level 0","89"
"at:49:1381:0:1","Wien Tilakstraße","48.29677260","16.42761736","0100","","","Level 0","510"
"at:49:1381:0:2","Wien Tilakstraße","48.29666503","16.42725804","0100","","","Level 0","510"
"at:49:1382:0:1","Wien Niederpointenstraße","48.20336227","16.27534394","0100","","","Level 0","47"
"at:49:1383:0:1","Wien Edelsinnstraße","48.17067986","16.31125859","0100","","","Level 0","62"
"at:49:1383:0:2","Wien Edelsinnstraße","48.17190201","16.31195927","0100","","","Level 0","63"
"at:49:1383:0:4","Wien Edelsinnstraße","48.17033837","16.31080943","0100","","","Level 0","63"
"at:49:1384:0:1","Wien Tolstojgasse","48.18100130","16.27756278","0100","","","Level 0","53"
"at:49:1384:0:2","Wien Tolstojgasse","48.18095338","16.27782329","0100","","","Level 0","53"
"at:49:1385:0:1","Wien Traisengasse","48.23463568","16.38518993","0100","","Pat:49:1385","Level 0","5"
"at:49:1385:0:4","Wien Traisengasse","48.23369028","16.38315974","0100","","Pat:49:1385","Level 0","2"
"at:49:1385:0:6","Wien Traisengasse","48.23454593","16.38501925","0100","","Pat:49:1385","Level 0","5"
"at:49:1385:0:7","Wien Traisengasse","48.23398946","16.38294415","0100","","Pat:49:1385","Level 0","2"
"at:49:1385:1","Bahn","48.23434249","16.38387839","","","Pat:49:1385","Level 1",""
"at:49:1385:4","Zugang Donaueschi","48.23586229","16.38248600","","2","Pat:49:1385","Level 0",""
"at:49:1385:5","SEV-Bahn","48.23599990","16.38351008","","","Pat:49:1385","Level 0",""
"at:49:1386:0:1","Wien Voitgasse","48.26255312","16.46091791","0100","","","Level 0","25"
"at:49:1386:0:2","Wien Voitgasse","48.26236175","16.46098978","0100","","","Level 0","25"
"at:49:1388:0:1","Wien Traviatagasse","48.14404300","16.34064248","0100","","","Level 0","67"
"at:49:1388:0:2","Wien Traviatagasse","48.14445060","16.34119943","0100","","","Level 0","67"
"at:49:1388:0:3","Wien Traviatagasse","48.14347955","16.34163961","0100","","","Level 0","67"
"at:49:1389:0:2","Wien Triester Straße/Rossakgasse","48.14619484","16.33269239","0100","","","Level 0","65"
"at:49:139:0:1","Wien Kretschekgasse","48.22461231","16.28360844","0100","","","Level 0","44"
"at:49:139:0:2","Wien Kretschekgasse","48.22466618","16.28356353","0100","","","Level 0","44"
"at:49:1390:0:1","Wien Triester Straße/Sterngasse","48.14905382","16.33521665","0100","","","Level 0","303"
"at:49:1392:0:2","Wien Knöllgasse/Troststraße","48.17297436","16.35383873","0100","","","Level 0","1"
"at:49:1392:0:4","Wien Knöllgasse/Troststraße","48.17253704","16.35356025","0100","","","Level 0","1"
"at:49:1393:0:2","Wien Troststraße/Neilreichgasse","48.16997292","16.36490597","0100","","","Level 0","O-R"
"at:49:1393:0:4","Wien Troststraße/Neilreichgasse","48.16972130","16.36433105","0100","","","Level 0","O-H"
"at:49:1393:0:8","Wien Troststraße/Neilreichgasse","48.17004481","16.36379206","0100","","","Level 0","65"
"at:49:1394:0:1","Wien Tscherttegasse","48.16472447","16.32758996","0100","","Pat:49:1394","Level -2","1"
"at:49:1394:0:2","Wien Tscherttegasse","48.16476642","16.32750911","0100","","Pat:49:1394","Level -2","2"
"at:49:1394:3","Tscherttegasse","48.16537756","16.32803013","","2","Pat:49:1394","Level 1",""
"at:49:1394:4","Grießergasse","48.16479038","16.32772471","","2","Pat:49:1394","Level -1",""
"at:49:1394:5","B+R","48.16522178","16.32829064","","3","Pat:49:1394","Level 1",""
"at:49:1395:0:1","Wien Tullnertalgasse","48.15391433","16.29158548","0100","","","Level 0","58"
"at:49:1395:0:2","Wien Tullnertalgasse","48.15397426","16.29173819","0100","","","Level 0","58"
"at:49:1396:0:1","Wien Twarochgasse","48.23321158","16.30503326","0100","","","Level 0","42"
"at:49:1396:0:2","Wien Twarochgasse","48.23328937","16.30508716","0100","","","Level 0","42"
"at:49:1397:0:2","Wien Türkenschanzplatz","48.23455191","16.32822776","0100","","","Level 0","10"
"at:49:1397:0:3","Wien Türkenschanzplatz","48.23522805","16.32711385","0100","","","Level 0","41"
"at:49:1397:0:5","Wien Türkenschanzplatz","48.23483314","16.32791335","0100","","","Level 0","10"
"at:49:1397:0:6","Wien Türkenschanzplatz","48.23518018","16.32698809","0100","","","Level 0","41"
"at:49:1398:0:1","Wien Töllergasse","48.26165607","16.42178730","0100","","","Level 0","29"
"at:49:1398:0:2","Wien Töllergasse","48.26180558","16.42176933","0100","","","Level 0","29"
"at:49:1399:0:1","Wien Ulanenweg","48.20596662","16.46760138","0100","","","Level 0","95"
"at:49:14:0:10","Wien Alaudagasse","48.15285957","16.38183023","0100","","Pat:49:14","Level 0","16"
"at:49:14:0:11","Wien Alaudagasse","48.15256590","16.38175837","0100","","Pat:49:14","Level 0","17"
"at:49:14:0:12","Wien Alaudagasse","48.15264381","16.38178532","0100","","Pat:49:14","Level 0","17"
"at:49:14:0:13","Wien Alaudagasse","48.15421398","16.38262974","0100","","Pat:49:14","Level 0","67"
"at:49:14:0:14","Wien Alaudagasse","48.15272172","16.38200990","0100","","Pat:49:14","Level 0","67"
"at:49:14:0:4","Wien Alaudagasse","48.15339295","16.38223448","0100","","Pat:49:14","Level 0","19"
"at:49:14:0:8","Wien Alaudagasse","48.15349483","16.38243211","0100","","Pat:49:14","Level -1","1"
"at:49:14:0:9","Wien Alaudagasse","48.15349483","16.38231533","0100","","Pat:49:14","Level -1","2"
"at:49:14:3","Alaudagasse","48.15447168","16.38229736","","2","Pat:49:14","Level 0",""
"at:49:14:4","Per Albin Hansson","48.15308131","16.38239617","","2","Pat:49:14","Level 0",""
"at:49:140:0:1","Wien Schierlinggrundbrücke","48.20876241","16.46531067","0100","","","Level 0","95"
"at:49:140:0:2","Wien Schierlinggrundbrücke","48.20901983","16.46503220","0100","","","Level 0","95"
"at:49:1400:0:1","Wien Ulmenstraße","48.21650841","16.24893347","0100","","","Level 0","52"
"at:49:1400:0:2","Wien Ulmenstraße","48.21664608","16.24907720","0100","","","Level 0","52"
"at:49:1401:0:1","Wien Bambergergasse","48.20600254","16.51550853","0100","","","Level 0","88"
"at:49:1401:0:2","Wien Bambergergasse","48.20623004","16.51524802","0100","","","Level 0","98"
"at:49:1401:0:4","Wien Bambergergasse","48.20615222","16.51524802","0100","","","Level 0","98"
"at:49:1402:0:1","Wien Auhof Umspannwerk","48.20193730","16.23448856","0100","","","Level 0","50"
"at:49:1403:0:1","Wien Unfallkrankenhaus Meidling","48.17339970","16.34499033","0100","","","Level 0","7"
"at:49:1403:0:2","Wien Unfallkrankenhaus Meidling","48.17342366","16.34428066","0100","","","Level 0","63"
"at:49:1403:0:3","Wien Unfallkrankenhaus Meidling","48.17351352","16.34505321","0100","","","Level 0","7"
"at:49:1404:0:1","Wien Unter St. Veit","48.19114699","16.28615966","0100","","Pat:49:1404","Level -1","2"
"at:49:1404:0:2","Wien Unter St. Veit","48.19106315","16.28613271","0100","","Pat:49:1404","Level -1","1"
"at:49:1404:0:3","Wien Unter St. Veit","48.19162607","16.28715679","0100","","Pat:49:1404","Level 0","47"
"at:49:1404:3","Hietzinger Kai","48.19097931","16.28696814","","2","Pat:49:1404","Level 0",""
"at:49:1405:0:1","Wien Sonnwendgasse","48.18155834","16.37967428","0100","","","Level 0","69"
"at:49:1405:0:2","Wien Sonnwendgasse","48.18172606","16.37952156","0100","","","Level 0","69"
"at:49:1406:0:1","Wien Unter der Kirche","48.17254902","16.42691668","0100","","","Level 0","69"
"at:49:1406:0:2","Wien Unter der Kirche","48.17220754","16.42706041","0100","","","Level 0","69"
"at:49:1407:0:1","Wien Unteres Belvedere","48.19659632","16.38147091","0100","","","Level 0","71"
"at:49:1407:0:3","Wien Unteres Belvedere","48.19679392","16.38088700","0100","","","Level 0","71"
"at:49:1408:0:1","Wien Breitenlee, Rautenweg","48.25588471","16.49057130","0100","","","Level 0","85"
"at:49:1408:0:2","Wien Breitenlee, Rautenweg","48.25647085","16.49057130","0100","","","Level 0","28"
"at:49:1408:0:3","Wien Breitenlee, Rautenweg","48.25628544","16.49032875","0100","","","Level 0","28"
"at:49:1409:0:1","Wien Unterlaa","48.13283880","16.41416959","0100","","","Level 0","70"
"at:49:1409:0:2","Wien Unterlaa","48.13293473","16.41484332","0100","","","Level 0","70"
"at:49:141:0:1","Wien Alberner Hafenzufahrtsstraße West","48.17318403","16.47051192","0100","","","Level 0","76"
"at:49:141:0:2","Wien Alberner Hafenzufahrtsstraße West","48.17347159","16.47029632","0100","","","Level 0","76"
"at:49:1410:0:1","Wien Unterlaa Stadtgrenze","48.13105214","16.42706939","0100","","","Level 0","70"
"at:49:1410:0:2","Wien Unterlaa Stadtgrenze","48.13116606","16.42748262","0100","","","Level 0","70"
"at:49:1411:0:1","Wien Unterlaaer Straße","48.13590237","16.41198668","0100","","","Level 0","70"
"at:49:1411:0:2","Wien Unterlaaer Straße","48.13596232","16.41204956","0100","","","Level 0","70"
"at:49:1412:0:1","Wien Uranusweg","48.20745134","16.25208656","0100","","","Level 0","49"
"at:49:1413:0:1","Wien Urban-Loritz-Platz","48.20117691","16.33754329","0100","","","Level 0","49"
"at:49:1413:0:11","Wien Urban-Loritz-Platz","48.20112901","16.33708515","0100","","","Level 0","8"
"at:49:1413:0:13","Wien Urban-Loritz-Platz","48.20118888","16.33730973","0100","","","Level 0","6"
"at:49:1413:0:15","Wien Urban-Loritz-Platz","48.20065600","16.33699532","0100","","","Level 0","9"
"at:49:1413:0:4","Wien Urban-Loritz-Platz","48.20136252","16.33801042","0100","","","Level 0","8"
"at:49:1413:0:6","Wien Urban-Loritz-Platz","48.20127869","16.33754329","0100","","","Level 0","6"
"at:49:1413:0:7","Wien Urban-Loritz-Platz","48.20127270","16.33767804","0100","","","Level 0","49"
"at:49:1413:0:9","Wien Urban-Loritz-Platz","48.20047039","16.33775889","0100","","","Level 0","9"
"at:49:1414:0:1","Wien Urselbrunnengasse","48.16512591","16.39004084","0100","","","Level 0","68"
"at:49:1414:0:2","Wien Urselbrunnengasse","48.16450877","16.39119966","0100","","","Level 0","68"
"at:49:1415:0:1","Wien Ursulinenkloster","48.15625752","16.26468094","0100","","","Level 0","56"
"at:49:1415:0:2","Wien Ursulinenkloster","48.15615565","16.26475280","0100","","","Level 0","56"
"at:49:1416:0:1","Wien Utendorfgasse","48.20378137","16.24878974","0100","","","Level 0","50"
